id,title,summary,gender,min_age,max_age
NCT01006473,Exercise Training in Chagas Cardiomyopathy,"
      The benefits of exercise training in heart failure are well established. Its effects,
      however, have not been evaluated in Chagas cardiomyopathy (ChC). The investigators hypothesis
      is that the exercise training may improve functional capacity, quality of life (QoL), and
      reduce brain natriuretic peptide (BNP) levels in patients with ChC.
    ",All,30 Years,65 Years
NCT01006681,Vaccination Against Influenza H1N1 in Rheumatic Diseases,"
      The spread of Influenza H1N1 has prompted the development of vaccines against this virus.
      Immunocompromised patients are at increased risk of developing complications of Influenza
      H1N1. The efficacy and safety of H1N1 vaccination have not been evaluated in this population
      of patients.
    ",All,18 Years,65 Years
NCT01006798,Safety and Immunogenicity of Replication-Competent Adenovirus 4-vectored Vaccine for Avian Influenza H5N1,"
      The purpose of this study is to compare the safety and immunogenicity over a 9-month period
      of five different dosages of Ad4-H5-Vtn in volunteers (Vaccinees) who receive three doses of
      the study vaccine or placebo. In addition, transmission of Ad4-H5-Vtn will be evaluated in
      all Household Contacts residing with the vaccinated volunteers.

      Vaccinees also may participate in a substudy in which they receive a booster vaccination with
      the licensed Influenza Virus Vaccine, H5N1 (Sanofi Pasteur).
    ",All,18 Years,40 Years
NCT01006915,Surgical Decompression for Diabetic Neuropathy in the Foot,"
      The purpose of the study is to determine whether or not surgical decompression of the common
      peroneal, tibial, and deep peroneal nerves in the legs of persons with diabetic peripheral
      neuropathy is effective treatment.
    ",All,18 Years,N/A
NCT01007032,A Study of IMC-A12 in Advanced Solid Tumors,"
      In this study, participants will initially receive intravenous (IV) cixutumumab (IMC-A12)
      every 2 weeks or every 3 weeks for 6 weeks (one cycle). After the first cycle, participants
      experiencing a best overall response of complete response, partial response, or stable
      disease will continue to receive cixutumumab at their cohort dose and schedule until there is
      evidence of progressive disease (PD), or until other withdrawal criteria are met.
      Participants will be enrolled at one study center, located in the National Cancer Center
      Hospital - East, Kashiwa, Japan. Approximately 20-30 participants are anticipated.
    ",All,20 Years,N/A
NCT01007045,Limited Compression Ultrasound by Emergency Physicians to Exclude Deep Vein Thrombosis,"
      Deep vein thrombosis is a common condition seen in the Emergency Department. Standard of care
      for diagnosis of DVT includes a combination of a clinical pre-test probability rule known as
      Well's criteria, D-dimer blood testing, and Radiology department ultrasound.

      The purpose of this study is to determine whether Emergency Physicians can safely rule out
      deep vein thrombosis using Well's criteria and D-dimer blood testing combined with Emergency
      department bedside ultrasound.
    ",All,16 Years,N/A
NCT01007188,Energy Value of Macronutrients From Almonds and Mechanisms of Nutrient Action,"
      The U.S. Department of Agriculture (USDA) wants to learn more about the number of calories in
      almonds and the mechanisms of the health effects of almonds. Epidemiologic studies have
      demonstrated an inverse or no relationship between nut consumption and body weight, despite
      the fact that nuts are an energy dense food. Intervention studies have shown that consumption
      of nuts has no effect on body weight or an effect that is significantly less than predicted.
      Fecal analyses in studies with peanuts, almonds, and pecans have found increased fecal fat
      and energy loss with nut consumption; however studies with almonds are lacking.
    ",All,25 Years,65 Years
NCT01007201,"Immunogenicity and Safety of Influenza Virus Vaccine, AdimFlu-S (A/H1N1), in Pediatric Population","
      This is a laboratory-blinded study in healthy toddlers, children, and teenagers designed to
      investigate the safety, reactogenicity, and immunogenicity of an inactivated influenza H1N1
      vaccine (AdimFlu-S). There are 3 age strata, and each contains at least 50 subjects: greater
      than or equal to 1 year to less than 3 years, greater than or equal to 3 years to less than 6
      years, and greater than or equal to 6 years to less than 18 years. In each age strata, all
      eligible subjects received 2 injections of AdimFlu-S (A/H1N1) at a designated dosage level
      (7.5 μg, 15 μg and 15 μg for 1~<3, 3~<6 and 6~<18 years, respectively) at 3 weeks apart.

      Following immunization, safety is measured by assessment of adverse events for 6 weeks
      following the first vaccination, serious adverse events and new-onset chronic medical
      conditions through 7 months post first vaccination, and reactogenicity to the vaccines for 7
      days following each vaccination. Immunogenicity testing includes hemagglutination inhibition
      (HAI) testing on serum obtained before first vaccination, and three and six weeks after first
      vaccination.
    ",All,1 Year,17 Years
NCT01007292,A Study of YM155 Plus Rituximab in Subjects With Non-Hodgkin's Lymphoma Who Have Received Prior Treatment,"
      The purpose of this study is to evaluate response rate, survival, safety and tolerability of
      YM155 given in combination with rituximab in subjects with Non-Hodgkin's Lymphoma.
    ",All,18 Years,N/A
NCT01007318,Safety and Efficacy Study of Single Port Laparoscopic Appendectomy in Acute Appendicitis,"
      The aim of this study is to investigate the safety and efficacy of single port laparoscopic
      appendectomy compared with conventional laparoscopic appendectomy in adults with acute
      appendicitis.
    ",All,7 Years,75 Years
NCT01007409,A Study to Assess Food Effect on the Pharmacokinetics of Fimasartan in Healthy Male Volunteers,"
      To assess food effect on the pharmacokinetics of fimasartan in healthy male volunteers.
    ",Male,20 Years,45 Years
